IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
67.226.221.243,443,443,true,SJC,North America,US,San Jose,230,8.42
51.20.10.240,2087,443,true,ARN,Europe,SE,Stockholm,360,8.42
3.9.9.137,2053,443,true,LHR,Europe,GB,London,329,8.41
44.242.245.147,443,443,true,PDX,North America,US,Portland,478,8.41
16.171.155.123,443,443,true,CPH,Europe,DK,Copenhagen,327,8.41
18.237.30.24,443,443,true,SEA,North America,US,Seattle,273,8.41
204.110.220.29,80,443,true,SJC,North America,US,San Jose,191,8.41
54.187.56.56,443,443,true,PDX,North America,US,Portland,406,8.41
204.110.220.240,80,443,true,SJC,North America,US,San Jose,202,8.40
44.244.99.191,443,443,true,SEA,North America,US,Seattle,257,8.40
35.83.185.225,443,443,true,PDX,North America,US,Portland,325,8.40
18.236.13.188,80,443,true,SEA,North America,US,Seattle,377,8.40
34.217.29.132,8443,443,true,SEA,North America,US,Seattle,387,8.39
54.187.123.137,443,443,true,SEA,North America,US,Seattle,510,8.39
204.110.220.101,80,443,true,SJC,North America,US,San Jose,184,8.39
34.221.43.179,443,443,true,SEA,North America,US,Seattle,436,8.39
67.226.221.160,443,443,true,SJC,North America,US,San Jose,423,8.36
35.181.193.61,443,443,true,CDG,Europe,FR,Paris,395,8.35
18.236.199.143,80,443,true,PDX,North America,US,Portland,229,8.35
34.222.238.245,443,443,true,SEA,North America,US,Seattle,305,8.35
34.210.49.154,80,443,true,PDX,North America,US,Portland,470,8.35
44.244.130.228,443,443,true,PDX,North America,US,Portland,318,8.35
44.244.74.232,443,443,true,SEA,North America,US,Seattle,339,8.34
54.187.152.75,443,443,true,SEA,North America,US,Seattle,335,8.32
44.244.106.120,443,443,true,PDX,North America,US,Portland,430,8.31
3.73.13.245,443,443,true,FRA,Europe,DE,Frankfurt,471,8.30
3.73.13.245,2053,443,true,FRA,Europe,DE,Frankfurt,288,8.30
54.245.197.27,80,443,true,SEA,North America,US,Seattle,347,8.30
54.202.41.53,443,443,true,PDX,North America,US,Portland,458,8.30
34.221.130.100,443,443,true,SEA,North America,US,Seattle,340,8.29
34.221.199.55,443,443,true,SEA,North America,US,Seattle,480,8.28
40.172.42.247,8443,443,true,MXP,Europe,IT,Milan,433,8.27
34.218.205.118,80,443,true,PDX,North America,US,Portland,277,8.25
34.222.165.114,443,443,true,SEA,North America,US,Seattle,387,8.25
35.95.2.151,443,443,true,PDX,North America,US,Portland,398,8.25
54.189.18.169,443,443,true,SEA,North America,US,Seattle,427,8.25
44.244.99.191,443,443,true,SEA,North America,US,Seattle,395,8.24
35.95.97.18,443,443,true,PDX,North America,US,Portland,303,8.23
54.187.212.113,2053,443,true,PDX,North America,US,Portland,432,8.22
52.41.218.4,443,443,true,PDX,North America,US,Portland,329,8.21
54.186.188.151,443,443,true,PDX,North America,US,Portland,460,8.18
54.149.11.131,80,443,true,SEA,North America,US,Seattle,371,8.17
35.181.193.61,2053,443,true,CDG,Europe,FR,Paris,315,8.17
44.228.63.60,80,443,true,SEA,North America,US,Seattle,445,8.17
44.244.142.100,443,443,true,PDX,North America,US,Portland,254,8.17
44.244.130.228,443,443,true,PDX,North America,US,Portland,432,8.16
67.226.221.162,80,443,true,SJC,North America,US,San Jose,216,8.16
51.20.3.68,443,443,true,CPH,Europe,DK,Copenhagen,463,8.16
44.244.168.180,443,443,true,SEA,North America,US,Seattle,484,8.16
52.42.130.129,443,443,true,SEA,North America,US,Seattle,324,8.16
52.35.114.64,443,443,true,SEA,North America,US,Seattle,412,8.16
67.226.221.210,80,443,true,SJC,North America,US,San Jose,385,8.12
18.236.235.225,443,443,true,SEA,North America,US,Seattle,388,8.11
204.110.220.20,80,443,true,SJC,North America,US,San Jose,192,8.09
35.181.172.69,8443,443,true,CDG,Europe,FR,Paris,403,8.08
204.110.220.96,80,443,true,SJC,North America,US,San Jose,267,8.08
34.222.86.202,443,443,true,SEA,North America,US,Seattle,508,8.07
54.202.193.103,443,443,true,PDX,North America,US,Portland,355,8.07
51.20.10.240,2096,443,true,ARN,Europe,SE,Stockholm,379,8.07
44.244.29.62,443,443,true,PDX,North America,US,Portland,341,8.07
44.245.235.90,443,443,true,SEA,North America,US,Seattle,417,8.05
3.9.9.137,8443,443,true,LHR,Europe,GB,London,264,8.05
204.110.220.9,80,443,true,SJC,North America,US,San Jose,213,8.05
44.244.230.147,443,443,true,PDX,North America,US,Portland,387,8.04
44.244.44.92,443,443,true,SEA,North America,US,Seattle,383,8.04
204.110.220.41,80,443,true,SJC,North America,US,San Jose,180,8.03
204.110.220.105,80,443,true,SJC,North America,US,San Jose,182,8.02
44.234.51.183,443,443,true,PDX,North America,US,Portland,465,8.01
44.244.200.144,443,443,true,SEA,North America,US,Seattle,476,8.00
44.245.22.40,443,443,true,SEA,North America,US,Seattle,443,8.00
52.38.6.43,443,443,true,SEA,North America,US,Seattle,294,7.99
204.110.220.172,80,443,true,SJC,North America,US,San Jose,196,7.97
54.201.104.245,443,443,true,PDX,North America,US,Portland,421,7.96
34.218.250.181,443,443,true,PDX,North America,US,Portland,324,7.95
18.116.230.143,443,443,true,CMH,North America,US,Columbus,374,7.94
44.243.235.123,443,443,true,SEA,North America,US,Seattle,484,7.93
34.221.79.232,443,443,true,PDX,North America,US,Portland,380,7.91
34.222.188.131,443,443,true,PDX,North America,US,Portland,462,7.88
34.222.249.255,443,443,true,SEA,North America,US,Seattle,317,7.88
204.110.220.211,80,443,true,SJC,North America,US,San Jose,173,7.85
54.190.156.147,8443,443,true,SEA,North America,US,Seattle,412,7.85
204.110.220.110,80,443,true,SJC,North America,US,San Jose,181,7.84
54.203.85.46,443,443,true,SEA,North America,US,Seattle,441,7.82
35.155.38.149,443,443,true,PDX,North America,US,Portland,354,7.81
34.222.170.207,443,443,true,SEA,North America,US,Seattle,544,7.81
18.220.196.108,443,443,true,YYZ,North America,CA,Toronto,241,7.80
67.226.221.172,80,443,true,SJC,North America,US,San Jose,186,7.80
44.228.63.60,443,443,true,PDX,North America,US,Portland,321,7.79
34.221.196.60,443,443,true,SEA,North America,US,Seattle,432,7.79
18.118.14.89,443,443,true,YYZ,North America,CA,Toronto,239,7.79
204.110.220.114,80,443,true,SJC,North America,US,San Jose,205,7.78
35.181.77.67,443,443,true,CDG,Europe,FR,Paris,294,7.78
67.226.221.50,80,443,true,SJC,North America,US,San Jose,201,7.77
54.201.104.245,443,443,true,PDX,North America,US,Portland,281,7.76
34.218.205.118,443,443,true,PDX,North America,US,Portland,281,7.75
35.95.244.166,443,443,true,PDX,North America,US,Portland,418,7.75
204.110.220.15,80,443,true,SJC,North America,US,San Jose,197,7.74
34.222.163.203,443,443,true,SEA,North America,US,Seattle,439,7.72
13.212.161.151,443,443,true,SIN,Asia Pacific,SG,Singapore,481,7.71
34.222.74.161,443,443,true,SEA,North America,US,Seattle,405,7.71
44.244.74.232,443,443,true,SEA,North America,US,Seattle,436,7.71
51.20.184.1,2096,443,true,ARN,Europe,SE,Stockholm,493,7.69
13.38.102.236,8443,443,true,CDG,Europe,FR,Paris,319,7.69
18.218.89.67,443,443,true,YYZ,North America,CA,Toronto,354,7.69
35.94.34.34,443,443,true,PDX,North America,US,Portland,496,7.68
47.129.212.240,443,443,true,SIN,Asia Pacific,SG,Singapore,344,7.68
18.188.120.252,443,443,true,YYZ,North America,CA,Toronto,340,7.67
18.220.171.182,443,443,true,CMH,North America,US,Columbus,320,7.67
34.222.40.64,80,443,true,SEA,North America,US,Seattle,384,7.62
34.221.217.198,443,443,true,SEA,North America,US,Seattle,496,7.61
18.191.133.171,443,443,true,YYZ,North America,CA,Toronto,231,7.60
18.192.62.218,443,443,true,FRA,Europe,DE,Frankfurt,347,7.60
204.110.220.228,80,443,true,SJC,North America,US,San Jose,181,7.57
18.118.21.52,443,443,true,YYZ,North America,CA,Toronto,233,7.57
51.20.99.157,443,443,true,CPH,Europe,DK,Copenhagen,353,7.57
3.123.41.161,2053,443,true,FRA,Europe,DE,Frankfurt,276,7.57
204.110.220.118,80,443,true,SJC,North America,US,San Jose,167,7.56
204.110.220.88,80,443,true,SJC,North America,US,San Jose,196,7.55
3.141.5.220,443,443,true,CMH,North America,US,Columbus,247,7.54
204.110.220.173,80,443,true,SJC,North America,US,San Jose,182,7.51
51.44.181.36,443,443,true,CDG,Europe,FR,Paris,295,7.50
18.118.197.223,443,443,true,YYZ,North America,CA,Toronto,436,7.48
3.73.13.245,2053,443,true,FRA,Europe,DE,Frankfurt,231,7.48
18.117.139.102,443,443,true,YYZ,North America,CA,Toronto,247,7.47
35.153.176.3,443,443,true,IAD,North America,US,Ashburn,366,7.45
18.118.18.178,443,443,true,CMH,North America,US,Columbus,336,7.45
18.117.131.52,443,443,true,CMH,North America,US,Columbus,395,7.45
67.226.221.32,443,443,true,SJC,North America,US,San Jose,240,7.44
34.216.70.68,443,443,true,PDX,North America,US,Portland,457,7.43
44.244.201.206,443,443,true,SEA,North America,US,Seattle,424,7.41
3.73.13.245,443,443,true,FRA,Europe,DE,Frankfurt,226,7.41
204.110.220.71,80,443,true,SJC,North America,US,San Jose,180,7.41
98.83.6.4,443,443,true,IAD,North America,US,Ashburn,383,7.39
54.158.100.20,443,443,true,IAD,North America,US,Ashburn,406,7.37
44.244.45.70,443,443,true,SEA,North America,US,Seattle,332,7.36
34.239.49.114,443,443,true,IAD,North America,US,Ashburn,382,7.33
44.244.44.92,443,443,true,SEA,North America,US,Seattle,353,7.33
3.139.89.91,443,443,true,CMH,North America,US,Columbus,419,7.32
18.142.144.122,443,443,true,SIN,Asia Pacific,SG,Singapore,235,7.31
18.117.155.232,443,443,true,YYZ,North America,CA,Toronto,356,7.25
18.118.148.126,443,443,true,CMH,North America,US,Columbus,386,7.25
54.227.216.146,443,443,true,IAD,North America,US,Ashburn,313,7.25
3.144.248.218,8443,443,true,YYZ,North America,CA,Toronto,245,7.23
35.183.137.74,443,443,true,YUL,North America,CA,Montréal,336,7.22
3.123.242.99,443,443,true,FRA,Europe,DE,Frankfurt,194,7.22
3.135.236.230,443,443,true,YYZ,North America,CA,Toronto,384,7.21
18.191.137.210,443,443,true,YYZ,North America,CA,Toronto,426,7.21
18.218.103.0,443,443,true,YYZ,North America,CA,Toronto,250,7.20
35.180.226.138,443,443,true,CDG,Europe,FR,Paris,521,7.20
18.220.210.12,443,443,true,YYZ,North America,CA,Toronto,277,7.19
67.226.221.131,443,443,true,SJC,North America,US,San Jose,463,7.17
52.60.49.214,443,443,true,YUL,North America,CA,Montréal,305,7.16
3.19.59.107,443,443,true,YYZ,North America,CA,Toronto,261,7.16
3.128.180.170,443,443,true,YYZ,North America,CA,Toronto,321,7.16
3.16.136.174,443,443,true,YYZ,North America,CA,Toronto,244,7.16
34.207.213.161,443,443,true,IAD,North America,US,Ashburn,366,7.16
204.110.220.8,80,443,true,SJC,North America,US,San Jose,210,7.15
35.182.112.49,443,443,true,YUL,North America,CA,Montréal,338,7.14
3.142.211.211,443,443,true,YYZ,North America,CA,Toronto,357,7.14
34.228.228.116,443,443,true,IAD,North America,US,Ashburn,267,7.14
18.141.210.203,443,443,true,SIN,Asia Pacific,SG,Singapore,365,7.14
3.148.30.111,443,443,true,ORD,North America,US,Chicago,371,7.12
3.17.14.97,443,443,true,YYZ,North America,CA,Toronto,509,7.12
3.142.121.111,443,443,true,YYZ,North America,CA,Toronto,337,7.12
35.183.57.117,443,443,true,YUL,North America,CA,Montréal,251,7.12
3.123.242.99,443,443,true,FRA,Europe,DE,Frankfurt,360,7.11
44.243.161.125,443,443,true,SEA,North America,US,Seattle,332,7.11
3.21.39.88,443,443,true,YYZ,North America,CA,Toronto,409,7.10
18.188.213.141,443,443,true,CMH,North America,US,Columbus,295,7.09
18.188.127.67,443,443,true,YYZ,North America,CA,Toronto,420,7.09
35.182.253.196,443,443,true,YUL,North America,CA,Montréal,307,7.09
18.188.148.60,443,443,true,YYZ,North America,CA,Toronto,243,7.08
3.137.194.247,443,443,true,CMH,North America,US,Columbus,449,7.08
3.22.194.98,443,443,true,YYZ,North America,CA,Toronto,474,7.08
18.117.221.254,443,443,true,YYZ,North America,CA,Toronto,265,7.07
54.162.147.199,443,443,true,IAD,North America,US,Ashburn,314,7.07
18.116.114.96,443,443,true,YYZ,North America,CA,Toronto,247,7.07
18.118.111.95,443,443,true,YYZ,North America,CA,Toronto,238,7.07
52.14.30.8,443,443,true,YYZ,North America,CA,Toronto,278,7.07
35.183.62.24,443,443,true,YUL,North America,CA,Montréal,281,7.05
18.220.157.71,443,443,true,YYZ,North America,CA,Toronto,416,7.05
3.17.11.51,443,443,true,YYZ,North America,CA,Toronto,363,7.05
3.144.88.164,8443,443,true,YYZ,North America,CA,Toronto,249,7.04
18.118.3.172,443,443,true,YYZ,North America,CA,Toronto,259,7.04
3.230.207.59,2095,443,true,IAD,North America,US,Ashburn,419,7.03
54.196.34.30,443,443,true,IAD,North America,US,Ashburn,509,7.03
54.80.49.68,443,443,true,IAD,North America,US,Ashburn,370,7.03
3.129.12.152,443,443,true,YYZ,North America,CA,Toronto,244,7.02
52.15.55.110,443,443,true,YYZ,North America,CA,Toronto,425,7.02
18.188.58.86,443,443,true,ORD,North America,US,Chicago,478,7.01
18.224.199.126,443,443,true,CMH,North America,US,Columbus,229,7.01
18.226.185.62,8443,443,true,ORD,North America,US,Chicago,500,7.00
3.129.43.212,443,443,true,YYZ,North America,CA,Toronto,413,7.00
34.230.24.111,443,443,true,IAD,North America,US,Ashburn,288,7.00
18.118.168.33,443,443,true,YYZ,North America,CA,Toronto,373,7.00
3.134.247.34,443,443,true,YYZ,North America,CA,Toronto,494,7.00
35.180.25.75,443,443,true,CDG,Europe,FR,Paris,418,7.00
3.19.62.141,443,443,true,CMH,North America,US,Columbus,247,7.00
34.203.193.100,443,443,true,IAD,North America,US,Ashburn,438,7.00
18.223.3.216,443,443,true,CMH,North America,US,Columbus,398,7.00
18.219.3.99,443,443,true,YYZ,North America,CA,Toronto,245,7.00
3.128.90.241,443,443,true,CMH,North America,US,Columbus,345,6.99
3.15.234.159,443,443,true,YYZ,North America,CA,Toronto,236,6.99
54.89.130.254,443,443,true,IAD,North America,US,Ashburn,266,6.99
18.219.39.82,443,443,true,CMH,North America,US,Columbus,403,6.99
3.134.111.12,443,443,true,CMH,North America,US,Columbus,484,6.99
54.152.162.99,443,443,true,IAD,North America,US,Ashburn,334,6.99
3.9.12.200,443,443,true,LHR,Europe,GB,London,363,6.99
54.210.99.243,443,443,true,IAD,North America,US,Ashburn,250,6.99
18.191.252.89,443,443,true,YYZ,North America,CA,Toronto,366,6.98
3.17.39.24,443,443,true,CMH,North America,US,Columbus,325,6.98
3.129.59.155,443,443,true,YYZ,North America,CA,Toronto,604,6.98
44.243.233.17,443,443,true,PDX,North America,US,Portland,422,6.98
34.219.53.148,443,443,true,PDX,North America,US,Portland,245,6.97
54.205.105.255,443,443,true,IAD,North America,US,Ashburn,291,6.97
3.90.224.132,443,443,true,IAD,North America,US,Ashburn,254,6.97
54.199.222.232,443,443,true,NRT,Asia Pacific,JP,Tokyo,401,6.95
3.138.174.212,8443,443,true,YYZ,North America,CA,Toronto,250,6.95
54.227.127.169,443,443,true,IAD,North America,US,Ashburn,310,6.95
3.129.57.44,443,443,true,YYZ,North America,CA,Toronto,281,6.95
18.117.255.186,443,443,true,CMH,North America,US,Columbus,243,6.95
18.188.195.103,8443,443,true,ORD,North America,US,Chicago,342,6.95
54.159.199.207,443,443,true,IAD,North America,US,Ashburn,407,6.94
3.144.175.219,443,443,true,CMH,North America,US,Columbus,403,6.94
51.20.207.0,443,443,true,ARN,Europe,SE,Stockholm,473,6.93
3.23.97.153,443,443,true,YYZ,North America,CA,Toronto,536,6.92
3.133.12.212,443,443,true,YYZ,North America,CA,Toronto,434,6.92
18.223.106.44,8443,443,true,YYZ,North America,CA,Toronto,468,6.92
204.110.220.151,80,443,true,SJC,North America,US,San Jose,184,6.91
3.140.254.135,443,443,true,CMH,North America,US,Columbus,440,6.90
52.15.65.142,443,443,true,YYZ,North America,CA,Toronto,323,6.90
18.188.202.165,443,443,true,CMH,North America,US,Columbus,346,6.90
3.15.164.194,443,443,true,YYZ,North America,CA,Toronto,272,6.90
18.118.241.255,443,443,true,YYZ,North America,CA,Toronto,242,6.90
54.161.151.0,80,443,false,IAD,North America,US,Ashburn,291,6.90
18.118.165.67,443,443,true,YYZ,North America,CA,Toronto,434,6.89
54.80.249.207,443,443,true,IAD,North America,US,Ashburn,258,6.89
18.117.221.236,443,443,true,YYZ,North America,CA,Toronto,252,6.89
34.207.138.207,443,443,true,IAD,North America,US,Ashburn,386,6.89
3.15.200.226,443,443,true,YYZ,North America,CA,Toronto,352,6.88
3.133.106.106,443,443,true,YYZ,North America,CA,Toronto,255,6.87
18.216.40.40,443,443,true,YYZ,North America,CA,Toronto,400,6.86
3.12.197.122,443,443,true,YYZ,North America,CA,Toronto,510,6.86
18.116.97.52,443,443,true,YYZ,North America,CA,Toronto,300,6.86
54.91.244.13,443,443,true,IAD,North America,US,Ashburn,405,6.85
3.147.73.220,443,443,true,CMH,North America,US,Columbus,535,6.85
3.214.164.221,443,443,true,IAD,North America,US,Ashburn,241,6.85
18.223.114.5,443,443,true,CMH,North America,US,Columbus,342,6.84
3.17.14.229,443,443,true,YYZ,North America,CA,Toronto,367,6.82
98.80.247.0,443,443,true,IAD,North America,US,Ashburn,292,6.82
3.135.244.203,443,443,true,YYZ,North America,CA,Toronto,307,6.81
18.118.15.83,443,443,true,CMH,North America,US,Columbus,252,6.81
52.90.11.147,443,443,true,IAD,North America,US,Ashburn,345,6.80
204.110.220.210,80,443,true,SJC,North America,US,San Jose,188,6.80
34.207.107.173,443,443,true,IAD,North America,US,Ashburn,409,6.80
18.221.91.100,443,443,true,YYZ,North America,CA,Toronto,313,6.79
35.173.183.114,443,443,true,IAD,North America,US,Ashburn,301,6.79
3.239.62.88,443,443,true,IAD,North America,US,Ashburn,250,6.78
18.117.182.20,443,443,true,YYZ,North America,CA,Toronto,405,6.78
98.82.176.21,443,443,true,IAD,North America,US,Ashburn,436,6.78
3.15.222.209,443,443,true,YYZ,North America,CA,Toronto,548,6.77
3.123.41.161,2053,443,true,FRA,Europe,DE,Frankfurt,204,6.77
35.181.193.61,443,443,true,CDG,Europe,FR,Paris,522,6.77
23.22.220.137,443,443,true,IAD,North America,US,Ashburn,317,6.76
34.219.53.148,443,443,true,PDX,North America,US,Portland,448,6.76
3.96.51.167,443,443,true,YUL,North America,CA,Montréal,334,6.76
3.15.181.124,443,443,true,CMH,North America,US,Columbus,449,6.74
35.153.131.164,443,443,true,IAD,North America,US,Ashburn,409,6.74
44.243.65.14,443,443,true,PDX,North America,US,Portland,510,6.73
34.228.232.202,443,443,true,IAD,North America,US,Ashburn,236,6.73
3.99.152.228,443,443,true,YUL,North America,CA,Montréal,300,6.73
35.180.166.154,443,443,true,CDG,Europe,FR,Paris,412,6.72
18.188.77.45,443,443,true,CMH,North America,US,Columbus,392,6.72
54.235.45.34,443,443,true,IAD,North America,US,Ashburn,341,6.71
54.203.85.46,80,443,true,SEA,North America,US,Seattle,455,6.71
18.220.30.96,443,443,true,YYZ,North America,CA,Toronto,249,6.69
3.15.162.101,443,443,true,CMH,North America,US,Columbus,402,6.69
3.76.206.85,443,443,true,FRA,Europe,DE,Frankfurt,288,6.68
3.142.218.128,443,443,true,YYZ,North America,CA,Toronto,246,6.67
34.227.72.228,443,443,true,IAD,North America,US,Ashburn,285,6.66
3.144.88.164,8443,443,true,YYZ,North America,CA,Toronto,245,6.66
18.191.1.119,443,443,true,YYZ,North America,CA,Toronto,402,6.66
98.82.184.45,443,443,true,IAD,North America,US,Ashburn,409,6.65
35.182.250.165,443,443,true,YUL,North America,CA,Montréal,295,6.65
35.180.211.250,443,443,true,CDG,Europe,FR,Paris,471,6.65
35.182.58.106,443,443,true,YUL,North America,CA,Montréal,469,6.64
54.165.84.241,443,443,true,IAD,North America,US,Ashburn,244,6.64
3.99.145.3,443,443,true,YUL,North America,CA,Montréal,461,6.64
54.85.190.140,443,443,true,IAD,North America,US,Ashburn,310,6.64
3.145.134.61,443,443,true,CMH,North America,US,Columbus,505,6.63
34.244.86.2,443,443,true,DUB,Europe,IE,Dublin,263,6.63
52.90.119.43,443,443,true,IAD,North America,US,Ashburn,279,6.62
3.145.29.114,443,443,true,YYZ,North America,CA,Toronto,255,6.62
3.142.187.90,443,443,true,YYZ,North America,CA,Toronto,364,6.62
35.182.92.30,443,443,true,YUL,North America,CA,Montréal,415,6.62
35.182.112.49,443,443,true,YUL,North America,CA,Montréal,268,6.61
3.141.22.238,443,443,true,YYZ,North America,CA,Toronto,271,6.61
3.144.191.4,443,443,true,ORD,North America,US,Chicago,325,6.61
35.183.126.198,443,443,true,YUL,North America,CA,Montréal,349,6.61
3.135.226.215,443,443,true,YYZ,North America,CA,Toronto,240,6.61
35.183.117.232,443,443,true,YUL,North America,CA,Montréal,241,6.61
3.22.164.177,443,443,true,YYZ,North America,CA,Toronto,360,6.60
54.156.72.204,443,443,true,IAD,North America,US,Ashburn,415,6.60
35.182.44.18,443,443,true,YUL,North America,CA,Montréal,455,6.60
52.15.73.202,443,443,true,YYZ,North America,CA,Toronto,277,6.60
3.16.25.164,443,443,true,CMH,North America,US,Columbus,497,6.59
3.142.82.237,443,443,true,YYZ,North America,CA,Toronto,237,6.59
3.239.16.253,443,443,true,IAD,North America,US,Ashburn,344,6.59
3.129.89.90,443,443,true,YYZ,North America,CA,Toronto,421,6.59
52.15.152.178,443,443,true,YYZ,North America,CA,Toronto,256,6.58
18.191.161.140,443,443,true,YYZ,North America,CA,Toronto,491,6.58
3.137.194.247,443,443,true,CMH,North America,US,Columbus,500,6.58
35.182.168.255,443,443,true,YUL,North America,CA,Montréal,270,6.58
3.99.140.5,443,443,true,YUL,North America,CA,Montréal,388,6.58
3.144.187.39,443,443,true,YYZ,North America,CA,Toronto,249,6.58
3.21.233.191,443,443,true,YYZ,North America,CA,Toronto,321,6.57
18.224.110.203,443,443,true,YYZ,North America,CA,Toronto,353,6.57
3.238.101.3,443,443,true,IAD,North America,US,Ashburn,306,6.57
3.19.70.182,443,443,true,YYZ,North America,CA,Toronto,434,6.57
3.8.121.50,443,443,true,LHR,Europe,GB,London,332,6.57
18.116.33.51,443,443,true,YYZ,North America,CA,Toronto,353,6.57
18.118.50.16,443,443,true,YYZ,North America,CA,Toronto,243,6.57
35.181.7.185,443,443,true,CDG,Europe,FR,Paris,428,6.56
3.16.181.59,443,443,true,YYZ,North America,CA,Toronto,335,6.56
3.133.128.19,8443,443,true,ORD,North America,US,Chicago,468,6.56
18.222.124.198,443,443,true,YYZ,North America,CA,Toronto,420,6.56
34.225.195.136,443,443,true,IAD,North America,US,Ashburn,309,6.56
3.12.129.8,443,443,true,YYZ,North America,CA,Toronto,382,6.56
3.96.213.148,443,443,true,YUL,North America,CA,Montréal,409,6.56
3.99.140.50,443,443,true,YUL,North America,CA,Montréal,316,6.55
18.117.255.93,443,443,true,YYZ,North America,CA,Toronto,304,6.55
3.136.97.88,443,443,true,YYZ,North America,CA,Toronto,255,6.55
3.23.112.1,443,443,true,YYZ,North America,CA,Toronto,315,6.55
35.183.62.24,443,443,true,YUL,North America,CA,Montréal,395,6.55
3.17.109.171,443,443,true,YYZ,North America,CA,Toronto,434,6.55
3.134.243.232,443,443,true,YYZ,North America,CA,Toronto,388,6.55
3.22.70.243,8443,443,true,YYZ,North America,CA,Toronto,478,6.55
3.96.137.167,443,443,true,YUL,North America,CA,Montréal,380,6.54
3.142.96.121,443,443,true,CMH,North America,US,Columbus,330,6.54
18.117.182.131,443,443,true,YYZ,North America,CA,Toronto,412,6.54
3.20.204.238,443,443,true,YYZ,North America,CA,Toronto,355,6.54
3.16.70.88,8443,443,true,ORD,North America,US,Chicago,505,6.54
54.203.85.46,443,443,true,SEA,North America,US,Seattle,284,6.53
44.243.191.94,443,443,true,SEA,North America,US,Seattle,319,6.53
3.129.87.244,443,443,true,CMH,North America,US,Columbus,389,6.53
3.90.14.198,443,443,true,IAD,North America,US,Ashburn,325,6.53
34.229.182.180,443,443,true,IAD,North America,US,Ashburn,269,6.53
3.239.250.136,443,443,true,IAD,North America,US,Ashburn,291,6.52
3.147.73.220,443,443,true,CMH,North America,US,Columbus,447,6.52
54.197.71.237,443,443,true,IAD,North America,US,Ashburn,386,6.52
3.145.27.189,443,443,true,YYZ,North America,CA,Toronto,243,6.52
3.90.60.69,443,443,true,IAD,North America,US,Ashburn,360,6.51
3.99.183.46,443,443,true,YUL,North America,CA,Montréal,385,6.51
54.225.49.241,443,443,true,IAD,North America,US,Ashburn,394,6.50
3.131.128.176,443,443,true,CMH,North America,US,Columbus,448,6.50
54.92.250.144,443,443,true,IAD,North America,US,Ashburn,304,6.50
3.96.188.197,443,443,true,YUL,North America,CA,Montréal,307,6.50
3.129.27.14,443,443,true,ORD,North America,US,Chicago,243,6.50
52.90.43.198,443,443,true,IAD,North America,US,Ashburn,437,6.50
3.133.89.100,443,443,true,CMH,North America,US,Columbus,285,6.50
35.182.58.106,443,443,true,YUL,North America,CA,Montréal,462,6.50
54.236.74.29,443,443,true,IAD,North America,US,Ashburn,254,6.50
52.91.81.62,443,443,true,IAD,North America,US,Ashburn,277,6.49
54.87.121.189,443,443,true,IAD,North America,US,Ashburn,260,6.49
18.119.0.64,443,443,true,YYZ,North America,CA,Toronto,406,6.49
3.22.183.203,443,443,true,YYZ,North America,CA,Toronto,238,6.48
3.144.207.117,443,443,true,YYZ,North America,CA,Toronto,368,6.47
54.166.213.213,8443,443,true,IAD,North America,US,Ashburn,292,6.47
35.182.253.196,443,443,true,YUL,North America,CA,Montréal,261,6.47
34.204.75.141,443,443,true,IAD,North America,US,Ashburn,323,6.47
18.222.209.97,443,443,true,YYZ,North America,CA,Toronto,499,6.46
54.90.187.185,443,443,true,IAD,North America,US,Ashburn,350,6.46
3.144.149.23,443,443,true,CMH,North America,US,Columbus,450,6.46
34.207.233.80,443,443,true,IAD,North America,US,Ashburn,369,6.46
23.20.107.131,443,443,true,IAD,North America,US,Ashburn,357,6.46
18.218.176.138,443,443,true,YYZ,North America,CA,Toronto,230,6.46
54.162.149.175,443,443,true,IAD,North America,US,Ashburn,375,6.45
18.220.220.234,443,443,true,CMH,North America,US,Columbus,358,6.45
67.226.222.128,80,443,true,ORD,North America,US,Chicago,482,6.45
3.129.65.21,443,443,true,YYZ,North America,CA,Toronto,260,6.45
54.166.213.213,2053,443,true,IAD,North America,US,Ashburn,244,6.45
3.17.193.200,443,443,true,YYZ,North America,CA,Toronto,285,6.44
54.84.127.167,443,443,true,IAD,North America,US,Ashburn,378,6.44
204.110.223.213,80,443,true,CMH,North America,US,Columbus,318,6.44
184.73.94.169,443,443,true,IAD,North America,US,Ashburn,266,6.44
3.141.34.6,443,443,true,YYZ,North America,CA,Toronto,327,6.44
3.99.183.46,443,443,true,YUL,North America,CA,Montréal,257,6.43
3.22.114.178,443,443,true,CMH,North America,US,Columbus,376,6.43
3.145.213.5,443,443,true,YYZ,North America,CA,Toronto,556,6.43
35.183.44.190,443,443,true,YUL,North America,CA,Montréal,418,6.43
3.15.160.56,443,443,true,YYZ,North America,CA,Toronto,491,6.43
18.222.79.166,443,443,true,YYZ,North America,CA,Toronto,418,6.43
54.173.37.233,443,443,true,IAD,North America,US,Ashburn,331,6.43
3.145.159.216,443,443,true,CMH,North America,US,Columbus,516,6.42
3.17.167.160,443,443,true,YYZ,North America,CA,Toronto,448,6.42
34.207.214.59,443,443,true,IAD,North America,US,Ashburn,319,6.42
3.99.140.5,443,443,true,YUL,North America,CA,Montréal,250,6.42
3.96.153.172,443,443,true,YUL,North America,CA,Montréal,394,6.42
